BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
195402,20,130,195402,20,130,,10047323,"MISSISSIPPI",28,1954,"February","Tornado","C",101,"NEWTON",,"20-FEB-54 01:30:00","CST","20-FEB-54 01:30:00","5","0","0","0","250K","0",,"0",,,,"F2","15.6","100",,,,,"0",,,"0",,,"32.43","-89.23","32.57","-89.02",,,"PUB"
195403,15,2000,195403,15,2000,,10104950,"PENNSYLVANIA",42,1954,"March","Tornado","C",87,"MIFFLIN",,"15-MAR-54 20:00:00","CST","15-MAR-54 20:00:00","0","0","0","0",".25K","0",,"0",,,,"F0","2","3",,,,,"0",,,"0",,,"40.73","-77.53",,,,,"PUB"
195404,30,955,195404,30,955,,10122923,"TEXAS",48,1954,"April","Tornado","C",347,"NACOGDOCHES",,"30-APR-54 09:55:00","CST","30-APR-54 09:55:00","0","0","0","0","250K","0",,"0",,,,"F2","25.1","883",,,,,"0",,,"0",,,"31.37","-94.47","31.55","-94.10",,,"PUB"
195404,30,1000,195404,30,1000,,10122924,"TEXAS",48,1954,"April","Tornado","C",343,"MORRIS",,"30-APR-54 10:00:00","CST","30-APR-54 10:00:00","0","0","0","0","25K","0",,"0",,,,"F3","3.3","50",,,,,"0",,,"0",,,"32.92","-94.72","32.93","-94.67",,,"PUB"
195404,30,1005,195404,30,1005,,10122925,"TEXAS",48,1954,"April","Tornado","C",67,"CASS",,"30-APR-54 10:05:00","CST","30-APR-54 10:05:00","1","0","0","0","25K","0",,"0",,,,"F3","39.2","50",,,,,"0",,,"0",,,"32.93","-94.67","33.17","-94.05",,,"PUB"
195404,30,1030,195404,30,1030,,10122926,"TEXAS",48,1954,"April","Tornado","C",37,"BOWIE",,"30-APR-54 10:30:00","CST","30-APR-54 10:30:00","0","0","0","0","25K","0",,"0",,,,"F3","19.2","440",,,,,"0",,,"0",,,"33.40","-94.63","33.58","-94.38",,,"PUB"
195405,1,1415,195405,1,1415,,10122927,"TEXAS",48,1954,"May","Tornado","C",155,"FOARD",,"01-MAY-54 14:15:00","CST","01-MAY-54 14:15:00","0","0","0","0","25K","0",,"0",,,,"F4","15.4","267",,,,,"0",,,"0",,,"33.98","-99.72","34.07","-99.47",,,"PUB"
195405,1,1415,195405,1,1415,,10122928,"TEXAS",48,1954,"May","Tornado","C",487,"WILBARGER",,"01-MAY-54 14:15:00","CST","01-MAY-54 14:15:00","2","0","0","0","250K","0",,"0",,,,"F4","18.6","267",,,,,"0",,,"0",,,"34.07","-99.47","34.20","-99.18",,,"PUB"
195405,1,1900,195405,1,1900,,10122929,"TEXAS",48,1954,"May","Tornado","C",237,"JACK",,"01-MAY-54 19:00:00","CST","01-MAY-54 19:00:00","4","0","0","0","0K","0",,"0",,,,"F1","1","30",,,,,"0",,,"0",,,"33.43","-98.38",,,,,"PUB"
195405,1,2100,195405,1,2100,,10122930,"TEXAS",48,1954,"May","Tornado","C",147,"FANNIN",,"01-MAY-54 21:00:00","CST","01-MAY-54 21:00:00","0","0","0","0","0K","0",,"0",,,,"F1","1","33",,,,,"0",,,"0",,,"33.60","-96.18",,,,,"PUB"
195405,1,2115,195405,1,2115,,10122931,"TEXAS",48,1954,"May","Tornado","C",77,"CLAY",,"01-MAY-54 21:15:00","CST","01-MAY-54 21:15:00","0","0","0","0","0K","0",,"0",,,,"F2","1.3","67",,,,,"0",,,"0",,,"33.55","-98.15","33.57","-98.13",,,"PUB"
195405,2,100,195405,2,100,,10122932,"TEXAS",48,1954,"May","Tornado","C",93,"COMANCHE",,"02-MAY-54 01:00:00","CST","02-MAY-54 01:00:00","0","0","0","0","0K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"32.12","-98.55",,,,,"PUB"
195405,2,650,195405,2,650,,10122933,"TEXAS",48,1954,"May","Tornado","C",183,"GREGG",,"02-MAY-54 06:50:00","CST","02-MAY-54 06:50:00","0","0","0","0","0K","0",,"0",,,,"F2","0","20",,,,,"0",,,"0",,,"32.53","-94.95","32.53","-94.95",,,"PUB"
195405,2,1500,195405,2,1500,,10122934,"TEXAS",48,1954,"May","Tornado","C",213,"HENDERSON",,"02-MAY-54 15:00:00","CST","02-MAY-54 15:00:00","4","0","0","0","0K","0",,"0",,,,"F3","0","33",,,,,"0",,,"0",,,"32.22","-95.67",,,,,"PUB"
195405,6,800,195405,6,800,,10122935,"TEXAS",48,1954,"May","Tornado","C",231,"HUNT",,"06-MAY-54 08:00:00","CST","06-MAY-54 08:00:00","0","0","0","0","0K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"33.27","-96.02",,,,,"PUB"
195405,6,1500,195405,6,1500,,10122936,"TEXAS",48,1954,"May","Tornado","C",133,"EASTLAND",,"06-MAY-54 15:00:00","CST","06-MAY-54 15:00:00","0","0","0","0","0K","0",,"0",,,,"F1","1","17",,,,,"0",,,"0",,,"32.20","-99.08",,,,,"PUB"
195405,10,1430,195405,10,1430,,10122937,"TEXAS",48,1954,"May","Tornado","C",289,"LEON",,"10-MAY-54 14:30:00","CST","10-MAY-54 14:30:00","0","0","0","0","0K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"31.05","-96.13",,,,,"PUB"
195404,17,100,195404,17,100,,10110310,"PENNSYLVANIA",42,1954,"April","Tornado","C",11,"BERKS",,"17-APR-54 01:00:00","CST","17-APR-54 01:00:00","0","0","0","0",".03K","0",,"0",,,,"F1","2","3",,,,,"0",,,"0",,,"40.35","-75.92",,,,,"PUB"
195401,20,550,195401,20,550,,10047320,"MISSISSIPPI",28,1954,"January","Tornado","C",87,"LOWNDES",,"20-JAN-54 05:50:00","CST","20-JAN-54 05:50:00","0","0","0","0","25K","0",,"0",,,,"F2","5.4","27",,,,,"0",,,"0",,,"33.42","-88.68","33.47","-88.62",,,"PUB"
195401,20,530,195401,20,530,,10047318,"MISSISSIPPI",28,1954,"January","Tornado","C",105,"OKTIBBEHA",,"20-JAN-54 05:30:00","CST","20-JAN-54 05:30:00","2","0","0","0","25K","0",,"0",,,,"F2","11.9","27",,,,,"0",,,"0",,,"33.30","-88.83","33.42","-88.68",,,"PUB"
195401,20,545,195401,20,545,,10047319,"MISSISSIPPI",28,1954,"January","Tornado","C",87,"LOWNDES",,"20-JAN-54 05:45:00","CST","20-JAN-54 05:45:00","0","0","0","0","2.5K","0",,"0",,,,"F1","5.6","100",,,,,"0",,,"0",,,"33.38","-88.42","33.45","-88.37",,,"PUB"
195404,21,2115,195404,21,2115,,10122695,"TEXAS",48,1954,"April","Tornado","C",169,"GARZA",,"21-APR-54 21:15:00","CST","21-APR-54 21:15:00","0","0","0","0","0K","0",,"0",,,,"F0","1","13",,,,,"0",,,"0",,,"33.07","-101.53",,,,,"PUB"
195404,27,1400,195404,27,1400,,10122696,"TEXAS",48,1954,"April","Tornado","C",227,"HOWARD",,"27-APR-54 14:00:00","CST","27-APR-54 14:00:00","0","0","0","0","0K","0",,"0",,,,"F1","2","17",,,,,"0",,,"0",,,"32.42","-101.47",,,,,"PUB"
195404,27,1830,195404,27,1830,,10122697,"TEXAS",48,1954,"April","Tornado","C",399,"RUNNELS",,"27-APR-54 18:30:00","CST","27-APR-54 18:30:00","0","0","0","0","0K","0",,"0",,,,"F2","11.5","33",,,,,"0",,,"0",,,"31.73","-99.95","31.57","-99.95",,,"PUB"
195404,28,1700,195404,28,1700,,10122698,"TEXAS",48,1954,"April","Tornado","C",35,"BOSQUE",,"28-APR-54 17:00:00","CST","28-APR-54 17:00:00","1","0","0","0","0K","0",,"0",,,,"F1","2","100",,,,,"0",,,"0",,,"31.78","-97.47",,,,,"PUB"
195404,29,1450,195404,29,1450,,10122699,"TEXAS",48,1954,"April","Tornado","C",399,"RUNNELS",,"29-APR-54 14:50:00","CST","29-APR-54 14:50:00","1","0","0","0","0K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"31.85","-99.95",,,,,"PUB"
195405,27,1355,195405,27,1355,,10110979,"SOUTH DAKOTA",46,1954,"May","Tornado","C",87,"MCCOOK",,"27-MAY-54 13:55:00","CST","27-MAY-54 13:55:00","0","0","0","0","25K","0",,"0",,,,"F2","9","90",,,,,"0",,,"0",,,"43.78","-97.55","43.85","-97.38",,,"PUB"
195405,27,1855,195405,27,1855,,10110980,"SOUTH DAKOTA",46,1954,"May","Tornado","C",127,"UNION",,"27-MAY-54 18:55:00","CST","27-MAY-54 18:55:00","0","0","0","0","2.5K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"42.68","-96.67",,,,,"PUB"
195406,10,2355,195406,10,2355,,10110981,"SOUTH DAKOTA",46,1954,"June","Tornado","C",15,"BRULE",,"10-JUN-54 23:55:00","CST","10-JUN-54 23:55:00","0","0","0","0","25K","0",,"0",,,,"F2","1","30",,,,,"0",,,"0",,,"43.72","-99.18",,,,,"PUB"
195406,11,55,195406,11,55,,10110982,"SOUTH DAKOTA",46,1954,"June","Tornado","C",5,"BEADLE",,"11-JUN-54 00:55:00","CST","11-JUN-54 00:55:00","0","0","0","0",".25K","0",,"0",,,,"F1","1","33",,,,,"0",,,"0",,,"44.63","-98.10",,,,,"PUB"
195406,11,115,195406,11,115,,10110983,"SOUTH DAKOTA",46,1954,"June","Tornado","C",37,"DAY",,"11-JUN-54 01:15:00","CST","11-JUN-54 01:15:00","0","0","0","0",".03K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"45.28","-97.97",,,,,"PUB"
195406,18,355,195406,18,355,,10110984,"SOUTH DAKOTA",46,1954,"June","Tornado","C",9,"BON HOMME",,"18-JUN-54 03:55:00","CST","18-JUN-54 03:55:00","0","0","0","0","25K","0",,"0",,,,"F3","10.6","33",,,,,"0",,,"0",,,"42.85","-97.88","42.98","-97.77",,,"PUB"
195406,18,405,195406,18,405,,10110985,"SOUTH DAKOTA",46,1954,"June","Tornado","C",135,"YANKTON",,"18-JUN-54 04:05:00","CST","18-JUN-54 04:05:00","0","0","0","0","25K","0",,"0",,,,"F3","0","30",,,,,"0",,,"0",,,"43.03","-97.50","43.02","-97.45",,,"PUB"
195406,18,420,195406,18,420,,10110986,"SOUTH DAKOTA",46,1954,"June","Tornado","C",115,"SPINK",,"18-JUN-54 04:20:00","CST","18-JUN-54 04:20:00","0","0","0","0","25K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"45.25","-98.57",,,,,"PUB"
195406,18,425,195406,18,425,,10110987,"SOUTH DAKOTA",46,1954,"June","Tornado","C",135,"YANKTON",,"18-JUN-54 04:25:00","CST","18-JUN-54 04:25:00","0","0","0","0","25K","0",,"0",,,,"F3","12.8","33",,,,,"0",,,"0",,,"43.05","-97.32","43.13","-97.08",,,"PUB"
195406,18,440,195406,18,440,,10110988,"SOUTH DAKOTA",46,1954,"June","Tornado","C",125,"TURNER",,"18-JUN-54 04:40:00","CST","18-JUN-54 04:40:00","0","0","0","0","2.5K","0",,"0",,,,"F2","2.7","33",,,,,"0",,,"0",,,"43.42","-97.27","43.47","-97.30",,,"PUB"
195406,19,1900,195406,19,1900,,10110989,"SOUTH DAKOTA",46,1954,"June","Tornado","C",83,"LINCOLN",,"19-JUN-54 19:00:00","CST","19-JUN-54 19:00:00","0","0","0","0","2.5K","0",,"0",,,,"F3","0","43",,,,,"0",,,"0",,,"43.48","-96.72","43.50","-96.67",,,"PUB"
195407,15,2030,195407,15,2030,,10110990,"SOUTH DAKOTA",46,1954,"July","Tornado","C",81,"LAWRENCE",,"15-JUL-54 20:30:00","CST","15-JUL-54 20:30:00","0","0","0","0","0K","0",,"0",,,,"F1",".3","20",,,,,"0",,,"0",,,"44.38","-103.73",,,,,"PUB"
195405,1,1745,195405,1,1745,,10098660,"OKLAHOMA",40,1954,"May","Tornado","C",33,"COTTON",,"01-MAY-54 17:45:00","CST","01-MAY-54 17:45:00","0","0","0","0","250K","0",,"0",,,,"F3","8","300",,,,,"0",,,"0",,,"34.17","-98.25","34.20","-98.12",,,"PUB"
195405,1,1800,195405,1,1800,,10098661,"OKLAHOMA",40,1954,"May","Tornado","C",29,"COAL",,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00","0","0","0","0","2.5K","0",,"0",,,,"F1",".1","33",,,,,"0",,,"0",,,"34.53","-96.18",,,,,"PUB"
195405,1,1800,195405,1,1800,,10098662,"OKLAHOMA",40,1954,"May","Tornado","C",123,"PONTOTOC",,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00","0","0","0","0","25K","0",,"0",,,,"F2","8.9","33",,,,,"0",,,"0",,,"34.87","-96.58","34.97","-96.48",,,"PUB"
195405,1,1800,195405,1,1800,,10098663,"OKLAHOMA",40,1954,"May","Tornado","C",63,"HUGHES",,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00","6","0","0","0","2.5M","0",,"0",,,,"F2","27.6","33",,,,,"0",,,"0",,,"34.97","-96.48","35.28","-96.18",,,"PUB"
195405,1,1800,195405,1,1800,,10098664,"OKLAHOMA",40,1954,"May","Tornado","C",107,"OKFUSKEE",,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00","0","0","0","0","25K","0",,"0",,,,"F2","2.7","33",,,,,"0",,,"0",,,"35.28","-96.18","35.32","-96.15",,,"PUB"
195405,1,1800,195405,1,1800,,10098665,"OKLAHOMA",40,1954,"May","Tornado","C",125,"POTTAWATOMIE",,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00","0","0","0","0","2.5M","0",,"0",,,,"F4","26.7","33",,,,,"0",,,"0",,,"35.40","-97.37","35.47","-96.90",,,"PUB"
195405,1,1800,195405,1,1800,,10098666,"OKLAHOMA",40,1954,"May","Tornado","C",81,"LINCOLN",,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00","65","0","0","0","2.5M","0",,"0",,,,"F4","17.8","33",,,,,"0",,,"0",,,"35.47","-96.90","35.70","-96.77",,,"PUB"
195405,1,1800,195405,1,1800,,10098667,"OKLAHOMA",40,1954,"May","Tornado","C",81,"LINCOLN",,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00","0","0","0","0","2.5M","0",,"0",,,,"F4","9","33",,,,,"0",,,"0",,,"35.70","-96.77","35.75","-96.62",,,"PUB"
195405,1,1800,195405,1,1800,,10098668,"OKLAHOMA",40,1954,"May","Tornado","C",37,"CREEK",,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00","0","0","0","0","2.5M","0",,"0",,,,"F4","5.7","33",,,,,"0",,,"0",,,"35.75","-96.62","35.77","-96.52",,,"PUB"
195405,1,1905,195405,1,1905,,10098670,"OKLAHOMA",40,1954,"May","Tornado","C",133,"SEMINOLE",,"01-MAY-54 19:05:00","CST","01-MAY-54 19:05:00","0","0","0","0","25K","0",,"0",,,,"F2","5.7","220",,,,,"0",,,"0",,,"35.37","-96.50","35.45","-96.47",,,"PUB"
195405,1,1920,195405,1,1920,,10098671,"OKLAHOMA",40,1954,"May","Tornado","C",121,"PITTSBURG",,"01-MAY-54 19:20:00","CST","01-MAY-54 19:20:00","6","0","0","0","25K","0",,"0",,,,"F2","32.9","33",,,,,"0",,,"0",,,"34.88","-95.87","35.22","-95.45",,,"PUB"
195405,1,1920,195405,1,1920,,10098672,"OKLAHOMA",40,1954,"May","Tornado","C",91,"MCINTOSH",,"01-MAY-54 19:20:00","CST","01-MAY-54 19:20:00","0","0","0","0","25K","0",,"0",,,,"F2","4.3","33",,,,,"0",,,"0",,,"35.22","-95.62","35.27","-95.58",,,"PUB"
195405,2,740,195405,2,740,,10098673,"OKLAHOMA",40,1954,"May","Tornado","C",89,"MCCURTAIN",,"02-MAY-54 07:40:00","CST","02-MAY-54 07:40:00","0","0","0","0","2.5K","0",,"0",,,,"F1","2","50",,,,,"0",,,"0",,,"33.78","-94.67",,,,,"PUB"
195405,23,2100,195405,23,2100,,10098674,"OKLAHOMA",40,1954,"May","Tornado","C",55,"GREER",,"23-MAY-54 21:00:00","CST","23-MAY-54 21:00:00","0","0","0","0","2.5K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"34.80","-99.50",,,,,"PUB"
195405,24,1655,195405,24,1655,,10098675,"OKLAHOMA",40,1954,"May","Tornado","C",69,"JOHNSTON",,"24-MAY-54 16:55:00","CST","24-MAY-54 16:55:00","0","0","0","0","0K","0",,"0",,,,"F2","0","33",,,,,"0",,,"0",,,"34.30","-96.70",,,,,"PUB"
195405,25,1730,195405,25,1730,,10098676,"OKLAHOMA",40,1954,"May","Tornado","C",101,"MUSKOGEE",,"25-MAY-54 17:30:00","CST","25-MAY-54 17:30:00","0","0","0","0","2.5K","0",,"0",,,,"F2","0","33",,,,,"0",,,"0",,,"35.37","-95.27",,,,,"PUB"
195405,25,1745,195405,25,1745,,10098677,"OKLAHOMA",40,1954,"May","Tornado","C",39,"CUSTER",,"25-MAY-54 17:45:00","CST","25-MAY-54 17:45:00","0","0","0","0","0K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"35.73","-98.75",,,,,"PUB"
195405,28,1655,195405,28,1655,,10098678,"OKLAHOMA",40,1954,"May","Tornado","C",91,"MCINTOSH",,"28-MAY-54 16:55:00","CST","28-MAY-54 16:55:00","0","0","0","0","2.5K","0",,"0",,,,"F1",".1","100",,,,,"0",,,"0",,,"35.48","-95.53",,,,,"PUB"
195406,7,2035,195406,7,2035,,10098679,"OKLAHOMA",40,1954,"June","Tornado","C",99,"MURRAY",,"07-JUN-54 20:35:00","CST","07-JUN-54 20:35:00","0","0","0","0",".25K","0",,"0",,,,"F1","13","880",,,,,"0",,,"0",,,"34.48","-97.10","34.67","-97.15",,,"PUB"
195406,12,1550,195406,12,1550,,10098680,"OKLAHOMA",40,1954,"June","Tornado","C",119,"PAYNE",,"12-JUN-54 15:50:00","CST","12-JUN-54 15:50:00","0","0","0","0",".25K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"36.08","-97.07",,,,,"PUB"
195406,14,1800,195406,14,1800,,10098681,"OKLAHOMA",40,1954,"June","Tornado","C",151,"WOODS",,"14-JUN-54 18:00:00","CST","14-JUN-54 18:00:00","0","0","0","0","0K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"36.75","-98.88",,,,,"PUB"
195406,28,1800,195406,28,1800,,10098682,"OKLAHOMA",40,1954,"June","Tornado","C",61,"HASKELL",,"28-JUN-54 18:00:00","CST","28-JUN-54 18:00:00","0","0","0","0","2.5K","0",,"0",,,,"F1",".1","20",,,,,"0",,,"0",,,"35.25","-95.00",,,,,"PUB"
195407,8,1650,195407,8,1650,,10098683,"OKLAHOMA",40,1954,"July","Tornado","C",75,"KIOWA",,"08-JUL-54 16:50:00","CST","08-JUL-54 16:50:00","0","0","0","0","0K","0",,"0",,,,"F0",".1","27",,,,,"0",,,"0",,,"35.13","-98.95",,,,,"PUB"
195407,15,820,195407,15,820,,10098684,"OKLAHOMA",40,1954,"July","Tornado","C",133,"SEMINOLE",,"15-JUL-54 08:20:00","CST","15-JUL-54 08:20:00","0","0","0","0","25K","0",,"0",,,,"F1",".8","880",,,,,"0",,,"0",,,"35.25","-96.70",,,,,"PUB"
195407,23,1645,195407,23,1645,,10098685,"OKLAHOMA",40,1954,"July","Tornado","C",29,"COAL",,"23-JUL-54 16:45:00","CST","23-JUL-54 16:45:00","0","0","0","0",".25K","0",,"0",,,,"F2",".3","440",,,,,"0",,,"0",,,"34.60","-96.33",,,,,"PUB"
195407,23,1845,195407,23,1845,,10098686,"OKLAHOMA",40,1954,"July","Tornado","C",119,"PAYNE",,"23-JUL-54 18:45:00","CST","23-JUL-54 18:45:00","1","0","0","0","2.5K","0",,"0",,,,"F2",".2","100",,,,,"0",,,"0",,,"36.02","-96.90",,,,,"PUB"
195408,30,1330,195408,30,1330,,10098687,"OKLAHOMA",40,1954,"August","Tornado","C",141,"TILLMAN",,"30-AUG-54 13:30:00","CST","30-AUG-54 13:30:00","0","0","0","0",".25K","0",,"0",,,,"F1",".1","300",,,,,"0",,,"0",,,"34.43","-98.95",,,,,"PUB"
195408,30,1400,195408,30,1400,,10098688,"OKLAHOMA",40,1954,"August","Tornado","C",63,"HUGHES",,"30-AUG-54 14:00:00","CST","30-AUG-54 14:00:00","0","0","0","0","2.5K","0",,"0",,,,"F1","9","440",,,,,"0",,,"0",,,"35.00","-96.30","34.90","-96.20",,,"PUB"
195409,7,1500,195409,7,1500,,10098689,"OKLAHOMA",40,1954,"September","Tornado","C",123,"PONTOTOC",,"07-SEP-54 15:00:00","CST","07-SEP-54 15:00:00","0","0","0","0","250K","0",,"0",,,,"F2","4.5","200",,,,,"0",,,"0",,,"34.62","-96.58","34.67","-96.53",,,"PUB"
