BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
197104,23,1825,197104,23,1825,,9997574,"GEORGIA",13,1971,"April","Tornado","C",261,"SUMTER",,"23-APR-71 18:25:00","CST","23-APR-71 18:25:00","8","0","0","0","250K","0",,"0",,,,"F3","3.6","150",,,,,"0",,,"0",,,"32.02","-84.00","32.02","-83.95",,,"PUB"
197106,26,1800,197106,26,1800,,9994532,"GEORGIA",13,1971,"June","Hail","C",255,"SPALDING",,"26-JUN-71 18:00:00","CST","26-JUN-71 18:00:00","0","0","0","0","0","0",,"1.50",,,,,"0","0",,,,,"0",,,"0",,,"33.28","-84.28",,,,,"PUB"
197106,25,1820,197106,25,1820,,10084697,"OHIO",39,1971,"June","Thunderstorm Wind","C",129,"PICKAWAY",,"25-JUN-71 18:20:00","CST","25-JUN-71 18:20:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"39.78","-82.90",,,,,"PUB"
197104,13,335,197104,13,335,,10020899,"KANSAS",20,1971,"April","Hail","C",45,"DOUGLAS",,"13-APR-71 03:35:00","CST","13-APR-71 03:35:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"39.00","-95.28",,,,,"PUB"
197104,27,2050,197104,27,2050,,10124746,"TENNESSEE",47,1971,"April","Tornado","C",41,"DEKALB",,"27-APR-71 20:50:00","CST","27-APR-71 20:50:00","0","0","0","0","250K","0",,"0",,,,"F3","3.8","200",,,,,"0",,,"0",,,"36.00","-86.03","36.02","-85.97",,,"PUB"
197105,26,1710,197105,26,1710,,10094559,"OKLAHOMA",40,1971,"May","Hail","C",117,"PAWNEE",,"26-MAY-71 17:10:00","CST","26-MAY-71 17:10:00","0","0","0","0","0","0",,"2.50",,,,,"0","0",,,,,"0",,,"0",,,"36.50","-96.68",,,,,"PUB"
197105,31,2145,197105,31,2145,,10012400,"IOWA",19,1971,"May","Hail","C",177,"VAN BUREN",,"31-MAY-71 21:45:00","CST","31-MAY-71 21:45:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,"0",,,"0",,,"40.70","-92.00",,,,,"PUB"
197105,19,812,197105,19,812,,10000436,"FLORIDA",12,1971,"May","Tornado","C",91,"OKALOOSA",,"19-MAY-71 08:12:00","CST","19-MAY-71 08:12:00","0","0","0","0","0K","0",,"0",,,,"F0",".3","17",,,,,"0",,,"0",,,"30.50","-86.67",,,,,"PUB"
197107,10,1956,197107,10,1956,,10125344,"TENNESSEE",47,1971,"July","Thunderstorm Wind","C",49,"FENTRESS",,"10-JUL-71 19:56:00","CST","10-JUL-71 19:56:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"36.38","-84.90",,,,,"PUB"
197105,31,2030,197105,31,2030,,10055853,"MISSOURI",29,1971,"May","Thunderstorm Wind","C",107,"LAFAYETTE",,"31-MAY-71 20:30:00","CST","31-MAY-71 20:30:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,"0",,,"0",,,"39.00","-93.68",,,,,"PUB"
197105,21,1654,197105,21,1654,,10020952,"KANSAS",20,1971,"May","Hail","C",169,"SALINE",,"21-MAY-71 16:54:00","CST","21-MAY-71 16:54:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"38.78","-97.58",,,,,"PUB"
197106,12,2212,197106,12,2212,,10023202,"KANSAS",20,1971,"June","Hail","C",89,"JEWELL",,"12-JUN-71 22:12:00","CST","12-JUN-71 22:12:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"39.78","-98.28",,,,,"PUB"
197105,24,15,197105,24,15,,10022046,"KANSAS",20,1971,"May","Hail","C",37,"CRAWFORD",,"24-MAY-71 00:15:00","CST","24-MAY-71 00:15:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"37.50","-94.78",,,,,"PUB"
197107,19,1515,197107,19,1515,,10084714,"OHIO",39,1971,"July","Thunderstorm Wind","C",157,"TUSCARAWAS",,"19-JUL-71 15:15:00","CST","19-JUL-71 15:15:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"40.50","-81.40",,,,,"PUB"
197107,8,112,197107,8,112,,10013539,"IOWA",19,1971,"July","Thunderstorm Wind","C",169,"STORY",,"08-JUL-71 01:12:00","CST","08-JUL-71 01:12:00","0","0","0","0","0","0",,"69",,,,,"0","0",,,,,"0",,,"0",,,"42.00","-93.58",,,,,"PUB"
197107,5,250,197107,5,250,,10023242,"KANSAS",20,1971,"July","Thunderstorm Wind","C",113,"MCPHERSON",,"05-JUL-71 02:50:00","CST","05-JUL-71 02:50:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"38.28","-97.68",,,,,"PUB"
197106,20,1123,197106,20,1123,,10000454,"FLORIDA",12,1971,"June","Thunderstorm Wind","C",99,"PALM BEACH",,"20-JUN-71 11:23:00","CST","20-JUN-71 11:23:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"26.70","-80.08",,,,,"PUB"
197112,14,1806,197112,14,1806,,10133356,"TEXAS",48,1971,"December","Thunderstorm Wind","C",485,"WICHITA",,"14-DEC-71 18:06:00","CST","14-DEC-71 18:06:00","0","0","0","0","0","0",,"51",,,,,"0","0",,,,,"0",,,"0",,,"34.00","-98.50",,,,,"PUB"
197106,28,1044,197106,28,1044,,10132888,"TEXAS",48,1971,"June","Thunderstorm Wind","C",113,"DALLAS",,"28-JUN-71 10:44:00","CST","28-JUN-71 10:44:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"32.70","-96.90",,,,,"PUB"
197105,8,1530,197105,8,1530,,10136189,"TEXAS",48,1971,"May","Hail","C",133,"EASTLAND",,"08-MAY-71 15:30:00","CST","08-MAY-71 15:30:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,"0",,,"0",,,"32.28","-99.00",,,,,"PUB"
197108,24,1700,197108,24,1700,,10010100,"ILLINOIS",17,1971,"August","Hail","C",131,"MERCER",,"24-AUG-71 17:00:00","CST","24-AUG-71 17:00:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"41.20","-90.40",,,,,"PUB"
197106,9,1930,197106,9,1930,,10022970,"KANSAS",20,1971,"June","Hail","C",53,"ELLSWORTH",,"09-JUN-71 19:30:00","CST","09-JUN-71 19:30:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"38.50","-98.18",,,,,"PUB"
197103,18,1028,197103,18,1028,,10135022,"TEXAS",48,1971,"March","Tornado","C",139,"ELLIS",,"18-MAR-71 10:28:00","CST","18-MAR-71 10:28:00","0","0","0","0","2.5K","0",,"0",,,,"F0",".3","7",,,,,"0",,,"0",,,"32.47","-96.82",,,,,"PUB"
197109,16,1945,197109,16,1945,,10001543,"FLORIDA",12,1971,"September","Tornado","C",33,"ESCAMBIA",,"16-SEP-71 19:45:00","CST","16-SEP-71 19:45:00","1","0","0","0","25K","0",,"0",,,,"F1","4.1","100",,,,,"0",,,"0",,,"30.47","-87.37","30.52","-87.33",,,"PUB"
197106,11,1725,197106,11,1725,,10132857,"TEXAS",48,1971,"June","Thunderstorm Wind","C",117,"DEAF SMITH",,"11-JUN-71 17:25:00","CST","11-JUN-71 17:25:00","0","0","0","0","0","0",,"100",,,,,"0","0",,,,,"0",,,"0",,,"34.78","-102.50",,,,,"PUB"
197101,15,1220,197101,15,1220,,9996465,"GEORGIA",13,1971,"January","Tornado","C",279,"TOOMBS",,"15-JAN-71 12:20:00","CST","15-JAN-71 12:20:00","1","0","0","0","25K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"32.22","-82.42",,,,,"PUB"
197104,28,1740,197104,28,1740,,10136138,"TEXAS",48,1971,"April","Hail","C",367,"PARKER",,"28-APR-71 17:40:00","CST","28-APR-71 17:40:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"32.58","-97.78",,,,,"PUB"
197112,14,1730,197112,14,1730,,10133127,"TEXAS",48,1971,"December","Tornado","C",439,"TARRANT",,"14-DEC-71 17:30:00","CST","14-DEC-71 17:30:00","4","0","0","0","2.5M","0",,"0",,,,"F1",".1","17",,,,,"0",,,"0",,,"32.73","-97.18",,,,,"PUB"
197105,25,1710,197105,25,1710,,9985435,"COLORADO",8,1971,"May","Tornado","C",95,"PHILLIPS",,"25-MAY-71 17:10:00","CST","25-MAY-71 17:10:00","0","0","0","0","0K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"40.57","-103.12",,,,,"PUB"
197101,4,1200,197101,4,1200,,9976280,"ALABAMA",1,1971,"January","Thunderstorm Wind","C",41,"CRENSHAW",,"04-JAN-71 12:00:00","CST","04-JAN-71 12:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.70","-86.40",,,,,"PUB"
197101,15,919,197101,15,919,,9976281,"ALABAMA",1,1971,"January","Thunderstorm Wind","C",101,"MONTGOMERY",,"15-JAN-71 09:19:00","CST","15-JAN-71 09:19:00","0","0","0","0","0","0",,"58",,,,,"0","0",,,,,"0",,,"0",,,"32.28","-86.40",,,,,"PUB"
197101,15,1030,197101,15,1030,,9976282,"ALABAMA",1,1971,"January","Thunderstorm Wind","C",53,"ESCAMBIA",,"15-JAN-71 10:30:00","CST","15-JAN-71 10:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.00","-87.18",,,,,"PUB"
197101,15,1050,197101,15,1050,,9976283,"ALABAMA",1,1971,"January","Thunderstorm Wind","C",5,"BARBOUR",,"15-JAN-71 10:50:00","CST","15-JAN-71 10:50:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.78","-85.18",,,,,"PUB"
197101,15,1115,197101,15,1115,,9976284,"ALABAMA",1,1971,"January","Thunderstorm Wind","C",69,"HOUSTON",,"15-JAN-71 11:15:00","CST","15-JAN-71 11:15:00","0","0","0","0","0","0",,"55",,,,,"0","0",,,,,"0",,,"0",,,"31.28","-85.40",,,,,"PUB"
197101,25,1500,197101,25,1500,,9976285,"ALABAMA",1,1971,"January","Tornado","C",9,"BLOUNT",,"25-JAN-71 15:00:00","CST","25-JAN-71 15:00:00","0","0","0","0","25K","0",,"0",,,,"F0","2","33",,,,,"0",,,"0",,,"33.97","-86.62",,,,,"PUB"
197101,25,1615,197101,25,1615,,9976286,"ALABAMA",1,1971,"January","Tornado","C",29,"CLEBURNE",,"25-JAN-71 16:15:00","CST","25-JAN-71 16:15:00","0","0","0","0","25K","0",,"0",,,,"F1","1","33",,,,,"0",,,"0",,,"33.63","-85.60",,,,,"PUB"
197102,4,1945,197102,4,1945,,9976287,"ALABAMA",1,1971,"February","Tornado","C",93,"MARION",,"04-FEB-71 19:45:00","CST","04-FEB-71 19:45:00","12","0","0","0","25K","0",,"0",,,,"F3","24.5","750",,,,,"0",,,"0",,,"34.03","-87.95","34.30","-87.67",,,"PUB"
197102,4,2015,197102,4,2015,,9976288,"ALABAMA",1,1971,"February","Tornado","C",59,"FRANKLIN",,"04-FEB-71 20:15:00","CST","04-FEB-71 20:15:00","1","0","1","0","25K","0",,"0",,,,"F3","9.6","750",,,,,"0",,,"0",,,"34.30","-87.67","34.38","-87.53",,,"PUB"
197102,4,2050,197102,4,2050,,9976289,"ALABAMA",1,1971,"February","Thunderstorm Wind","C",83,"LIMESTONE",,"04-FEB-71 20:50:00","CST","04-FEB-71 20:50:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.78","-87.00",,,,,"PUB"
197102,5,200,197102,5,200,,9976290,"ALABAMA",1,1971,"February","Thunderstorm Wind","C",87,"MACON",,"05-FEB-71 02:00:00","CST","05-FEB-71 02:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"32.50","-85.90",,,,,"PUB"
197102,7,205,197102,7,205,,9976291,"ALABAMA",1,1971,"February","Hail","C",69,"HOUSTON",,"07-FEB-71 02:05:00","CST","07-FEB-71 02:05:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"31.20","-85.18",,,,,"PUB"
197102,7,215,197102,7,215,,9976292,"ALABAMA",1,1971,"February","Hail","C",69,"HOUSTON",,"07-FEB-71 02:15:00","CST","07-FEB-71 02:15:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,"0",,,"0",,,"31.00","-85.28",,,,,"PUB"
197102,12,855,197102,12,855,,9976293,"ALABAMA",1,1971,"February","Tornado","C",97,"MOBILE",,"12-FEB-71 08:55:00","CST","12-FEB-71 08:55:00","0","0","0","0","25K","0",,"0",,,,"F1","1","33",,,,,"0",,,"0",,,"30.82","-88.37",,,,,"PUB"
197102,20,1030,197102,20,1030,,9976294,"ALABAMA",1,1971,"February","Thunderstorm Wind","C",3,"BALDWIN",,"20-FEB-71 10:30:00","CST","20-FEB-71 10:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"30.70","-87.78",,,,,"PUB"
197102,21,2245,197102,21,2245,,9976295,"ALABAMA",1,1971,"February","Thunderstorm Wind","C",93,"MARION",,"21-FEB-71 22:45:00","CST","21-FEB-71 22:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.00","-87.78",,,,,"PUB"
197102,21,2245,197102,21,2245,,9976296,"ALABAMA",1,1971,"February","Thunderstorm Wind","C",57,"FAYETTE",,"21-FEB-71 22:45:00","CST","21-FEB-71 22:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.88","-87.78",,,,,"PUB"
197102,21,2325,197102,21,2325,,9976297,"ALABAMA",1,1971,"February","Thunderstorm Wind","C",125,"TUSCALOOSA",,"21-FEB-71 23:25:00","CST","21-FEB-71 23:25:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"33.20","-87.58",,,,,"PUB"
197102,22,13,197102,22,13,,9976298,"ALABAMA",1,1971,"February","Thunderstorm Wind","C",73,"JEFFERSON",,"22-FEB-71 00:13:00","CST","22-FEB-71 00:13:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.58","-87.00",,,,,"PUB"
197102,22,53,197102,22,53,,9976299,"ALABAMA",1,1971,"February","Hail","C",73,"JEFFERSON",,"22-FEB-71 00:53:00","CST","22-FEB-71 00:53:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"33.58","-86.78",,,,,"PUB"
197102,22,100,197102,22,100,,9976300,"ALABAMA",1,1971,"February","Thunderstorm Wind","C",43,"CULLMAN",,"22-FEB-71 01:00:00","CST","22-FEB-71 01:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.28","-86.58",,,,,"PUB"
197102,22,200,197102,22,200,,9976301,"ALABAMA",1,1971,"February","Thunderstorm Wind","C",15,"CALHOUN",,"22-FEB-71 02:00:00","CST","22-FEB-71 02:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.78","-85.90",,,,,"PUB"
197103,22,1522,197103,22,1522,,9976324,"ALABAMA",1,1971,"March","Hail","C",117,"SHELBY",,"22-MAR-71 15:22:00","CST","22-MAR-71 15:22:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"33.20","-86.58",,,,,"PUB"
197104,23,1650,197104,23,1650,,9977205,"ALABAMA",1,1971,"April","Hail","C",113,"RUSSELL",,"23-APR-71 16:50:00","CST","23-APR-71 16:50:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"32.38","-85.00",,,,,"PUB"
197104,23,330,197104,23,330,,9976333,"ALABAMA",1,1971,"April","Hail","C",89,"MADISON",,"23-APR-71 03:30:00","CST","23-APR-71 03:30:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"34.88","-86.58",,,,,"PUB"
197104,23,340,197104,23,340,,9976334,"ALABAMA",1,1971,"April","Thunderstorm Wind","C",77,"LAUDERDALE",,"23-APR-71 03:40:00","CST","23-APR-71 03:40:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"35.00","-87.78",,,,,"PUB"
197104,23,400,197104,23,400,,9976336,"ALABAMA",1,1971,"April","Thunderstorm Wind","C",83,"LIMESTONE",,"23-APR-71 04:00:00","CST","23-APR-71 04:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.78","-87.00",,,,,"PUB"
197104,23,410,197104,23,410,,9976337,"ALABAMA",1,1971,"April","Thunderstorm Wind","C",77,"LAUDERDALE",,"23-APR-71 04:10:00","CST","23-APR-71 04:10:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.78","-87.28",,,,,"PUB"
197104,23,735,197104,23,735,,9976338,"ALABAMA",1,1971,"April","Thunderstorm Wind","C",55,"ETOWAH",,"23-APR-71 07:35:00","CST","23-APR-71 07:35:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"34.00","-86.00",,,,,"PUB"
197104,23,1000,197104,23,1000,,9976339,"ALABAMA",1,1971,"April","Thunderstorm Wind","C",29,"CLEBURNE",,"23-APR-71 10:00:00","CST","23-APR-71 10:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.78","-85.58",,,,,"PUB"
197104,23,1030,197104,23,1030,,9976340,"ALABAMA",1,1971,"April","Hail","C",73,"JEFFERSON",,"23-APR-71 10:30:00","CST","23-APR-71 10:30:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"33.58","-86.78",,,,,"PUB"
197104,23,1115,197104,23,1115,,9976341,"ALABAMA",1,1971,"April","Tornado","C",109,"PIKE",,"23-APR-71 11:15:00","CST","23-APR-71 11:15:00","0","0","0","0",".25K","0",,"0",,,,"F1","1","200",,,,,"0",,,"0",,,"31.87","-86.05",,,,,"PUB"
197104,23,1140,197104,23,1140,,9976342,"ALABAMA",1,1971,"April","Tornado","C",99,"MONROE",,"23-APR-71 11:40:00","CST","23-APR-71 11:40:00","0","0","0","0","25K","0",,"0",,,,"F4","25.4","300",,,,,"0",,,"0",,,"31.50","-87.30","31.77","-87.00",,,"PUB"
197104,23,1303,197104,23,1303,,9976343,"ALABAMA",1,1971,"April","Hail","C",73,"JEFFERSON",,"23-APR-71 13:03:00","CST","23-APR-71 13:03:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"33.38","-87.00",,,,,"PUB"
197104,23,1305,197104,23,1305,,9976344,"ALABAMA",1,1971,"April","Hail","C",73,"JEFFERSON",,"23-APR-71 13:05:00","CST","23-APR-71 13:05:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"33.58","-86.78",,,,,"PUB"
197104,23,1310,197104,23,1310,,9976345,"ALABAMA",1,1971,"April","Thunderstorm Wind","C",35,"CONECUH",,"23-APR-71 13:10:00","CST","23-APR-71 13:10:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.50","-87.08",,,,,"PUB"
197104,23,1346,197104,23,1346,,9976346,"ALABAMA",1,1971,"April","Thunderstorm Wind","C",81,"LEE",,"23-APR-71 13:46:00","CST","23-APR-71 13:46:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"32.58","-85.50",,,,,"PUB"
197104,23,1346,197104,23,1346,,9976347,"ALABAMA",1,1971,"April","Thunderstorm Wind","C",81,"LEE",,"23-APR-71 13:46:00","CST","23-APR-71 13:46:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"32.58","-85.50",,,,,"PUB"
197104,23,1445,197104,23,1445,,9976348,"ALABAMA",1,1971,"April","Hail","C",1,"AUTAUGA",,"23-APR-71 14:45:00","CST","23-APR-71 14:45:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,"0",,,"0",,,"32.50","-86.58",,,,,"PUB"
197104,23,1600,197104,23,1600,,9976349,"ALABAMA",1,1971,"April","Hail","C",101,"MONTGOMERY",,"23-APR-71 16:00:00","CST","23-APR-71 16:00:00","0","0","0","0","0","0",,"3.00",,,,,"0","0",,,,,"0",,,"0",,,"32.28","-86.40",,,,,"PUB"
197103,22,2000,197103,22,2000,,9976326,"ALABAMA",1,1971,"March","Thunderstorm Wind","C",61,"GENEVA",,"22-MAR-71 20:00:00","CST","22-MAR-71 20:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.20","-85.68",,,,,"PUB"
